Id,SalePrice
1727,157671.16455097654
1728,174226.9485604571
1729,165340.74941536423
1730,160769.9059662223
1731,119237.79210879859
1732,126587.31238482581
1733,113053.59226011709
1734,117124.37993053449
1735,128840.3014278087
1736,108085.33162126286
1737,333079.8853111365
1738,239926.76337658623
1739,268319.5981770277
1740,223006.52910538763
1741,194609.2468332651
1742,170096.36064120595
1743,177126.44346285754
1744,329662.37471363484
1745,213874.50468868925
1746,191308.67060662215
1747,206904.90203179224
1748,233653.2437590906
1749,139241.00566672097
1750,126405.09873925448
1751,255013.6873783404
1752,118728.52960402661
1753,151537.4297674062
1754,195311.08349351777
1755,166382.1267857246
1756,128565.9139153798
1757,120620.63406388678
1758,143817.86951067776
1759,157740.86075454217
1760,162813.99035694663
1761,147549.09349098016
1762,169149.91305240482
1763,183496.9372916741
1764,115478.44993525073
1765,178546.43460185593
1766,193504.6095428088
1767,235290.50156870304
1768,140571.79087481485
1769,174342.01506815065
1770,152940.20291368727
1771,121234.20268618669
1772,130748.65676760941
1773,123180.16166322479
1774,150186.02203917602
1775,141471.59471583695
1776,122883.42752989168
1777,106605.09779103381
1778,144136.8501279166
1779,112928.18365421661
1780,179962.00686316675
1781,125095.99661142292
1782,89501.14964803807
1783,143600.21508699385
1784,106511.35059118716
1785,123653.39372817343
1786,146920.4645939156
1787,171341.77966080757
1788,63228.993217926625
1789,103391.54581066401
1790,80859.7397734774
1791,194985.35463698854
1792,165687.48787156682
1793,133536.63840025084
1794,160265.60781486845
1795,134338.09711358184
1796,129286.87228455169
1797,116108.87608053104
1798,122164.99444895546
1799,110441.41140588015
1800,122257.46575759913
1801,127478.7133491579
1802,137402.95103340663
1803,151497.83806406023
1804,142597.003394645
1805,138041.35394853144
1806,129192.29313644892
1807,133617.79254290552
1808,121023.01926140138
1809,116701.8801337202
1810,132853.39491059672
1811,87656.43313457872
1812,94058.36916781773
1813,119854.66921174352
1814,90915.37553225078
1815,56584.0141035221
1816,103299.3700112183
1817,99418.27348606783
1818,145154.90561919083
1819,126874.1449789977
1820,53983.72573796455
1821,118244.45580576346
1822,151881.55957315816
1823,44598.766503255865
1824,123949.01929673422
1825,128682.53375250181
1826,102286.80283499752
1827,99027.37472343186
1828,133738.12244135595
1829,123253.510405035
1830,142063.7563440083
1831,145130.14950796685
1832,73554.70169918032
1833,137075.92570376568
1834,120225.06799432547
1835,113640.62138879397
1836,125212.44026235476
1837,82727.65926533236
1838,129307.29029155716
1839,107271.24972364868
1840,140518.31329571034
1841,133732.76313606472
1842,89715.69253954932
1843,128628.54551248206
1844,135462.15078964047
1845,141288.19993257138
1846,156644.42325081426
1847,161620.45401727085
1848,54836.989159220626
1849,112276.58092530847
1850,117201.73314598901
1851,152731.3049623254
1852,118873.77876822202
1853,124962.75784430743
1854,166239.9990493293
1855,144913.08306559784
1856,221029.4943008834
1857,140695.34731990573
1858,135121.2355271823
1859,117058.92220371947
1860,139054.4659639658
1861,116384.52154332545
1862,328996.8159276808
1863,306196.591341721
1864,306313.8983177204
1865,340296.65305153624
1866,334176.1268387317
1867,225222.21718751953
1868,293219.24686231377
1869,198217.3810634108
1870,225311.34739318097
1871,249750.7515512995
1872,171615.62247328233
1873,236379.46327015467
1874,155825.91990011366
1875,200393.04781281826
1876,199974.11871497767
1877,210860.79341633472
1878,205835.52770932758
1879,127030.53484236021
1880,135815.49779242981
1881,243269.2985439018
1882,246002.78569658287
1883,187015.56890008756
1884,203675.6758119595
1885,242061.75060342377
1886,292583.54346483544
1887,211888.44541869033
1888,273476.6833489035
1889,168495.47615015658
1890,116752.61818201523
1891,131393.1325674522
1892,97399.52718001034
1893,126302.46941915678
1894,120731.60156163675
1895,134378.198370038
1896,125812.86411211116
1897,111541.96809227337
1898,115827.02382474211
1899,159334.97787230677
1900,161539.61201762714
1901,168677.8598818457
1902,156051.61070340293
1903,214942.54168221995
1904,142087.63916765086
1905,203431.6984236334
1906,167625.43557022116
1907,219226.29352481163
1908,110761.88962334303
1909,123441.454754197
1910,117603.18347438642
1911,216433.00863706548
1912,355902.68617018097
1913,144383.30731275427
1914,67683.9533459043
1915,295353.10830494156
1916,66010.43558179958
1917,242131.30107822834
1918,143274.44746390876
1919,178055.71912918997
1920,160887.22820729873
1921,389987.28790334775
1922,324115.18134626094
1923,234255.11295224287
1924,226515.32647715617
1925,195109.79372810601
1926,381498.9947086578
1927,135688.2166330312
1928,157080.50443619298
1929,126584.2979443569
1930,123613.72466181449
1931,141035.77996509595
1932,138472.14839338575
1933,181687.87062903494
1934,182906.2057924592
1935,164155.13277773128
1936,194780.98459059448
1937,181353.60084661323
1938,169502.87583535258
1939,232613.27383233065
1940,186936.27330758382
1941,173974.718881178
1942,185682.00204866508
1943,210298.0693993248
1944,346153.35986859456
1945,376664.9286496306
1946,140506.10071524093
1947,303159.7036578241
1948,175393.07405213878
1949,246611.0313228506
1950,187077.11473424354
1951,249175.93302231183
1952,211497.30370260295
1953,168258.59248422386
1954,185572.7123361555
1955,135683.02970033966
1956,327437.5768884106
1957,157195.32142389557
1958,306636.1000953323
1959,143925.74060714513
1960,116396.6678910488
1961,117227.5960480937
1962,100449.17404747772
1963,109409.60363958533
1964,103296.35645518913
1965,138966.70938831696
1966,138047.85493530738
1967,285030.85365193634
1968,440395.7226276926
1969,383649.94336378557
1970,429931.8979112859
1971,488703.3869571875
1972,371563.3624232031
1973,252011.99117932245
1974,325594.1461598046
1975,564410.5619938324
1976,262720.276137277
1977,373559.07541770383
1978,361980.809786297
1979,328637.18699616834
1980,204344.56274815946
1981,349858.3557186285
1982,215195.29629068833
1983,201459.2122305661
1984,166135.1751378153
1985,227983.18083164975
1986,205466.37032298444
1987,181131.4378260452
1988,173773.64985041917
1989,189354.80033443499
1990,206478.3789878922
1991,232362.74316048503
1992,214288.0128825528
1993,167502.52138247588
1994,235584.22913040896
1995,184690.40345475273
1996,247645.49804465522
1997,302316.7669251168
1998,308866.75988609414
1999,256863.92849411478
2000,314704.1538441242
2001,252610.99966810818
2002,247058.41411960998
2003,257065.14128014114
2004,284066.7618671782
2005,224050.15799792673
2006,218028.29097749986
2007,250387.0942324403
2008,213930.27149060537
2009,190715.88522907894
2010,194527.6889793104
2011,142441.56865831453
2012,171109.54679486377
2013,175176.2533494572
2014,181417.90311161347
2015,200469.3102382597
2016,187984.9677062183
2017,188387.84063118632
2018,117182.84221459035
2019,135323.93829731504
2020,110313.92411279236
2021,101201.89709797189
2022,183686.8684748265
2023,138981.961825208
2024,267784.97211100155
2025,362206.56598422094
2026,174076.27902647055
2027,158253.1944190599
2028,154455.38022204363
2029,164862.28633665483
2030,265588.6539951936
2031,233842.74354732715
2032,249809.86494850426
2033,256057.65301460962
2034,168744.99224704376
2035,226874.38756669
2036,198350.69681045567
2037,203366.20285562408
2038,323540.4944479059
2039,226351.05362511938
2040,301162.90261511755
2041,293818.65562672133
2042,205864.2974405761
2043,174885.4483825739
2044,178136.8412573911
2045,214081.0508845976
2046,141926.12873568558
2047,144022.87308493236
2048,139902.91056965909
2049,146830.1498943824
2050,173995.35142429388
2051,105125.08610366879
2052,120861.01121910725
2053,148424.73234916452
2054,97560.32117317227
2055,153312.93241002318
2056,145458.25361831023
2057,112953.16604535989
2058,219064.86265037523
2059,130915.92003601333
2060,172942.5425892915
2061,182291.5074636183
2062,126941.89259737026
2063,120026.79287493788
2064,134768.79215294885
2065,118108.0292704023
2066,163599.5661983893
2067,112735.81308796645
2068,153329.210461553
2069,90963.33494419362
2070,118398.43053512185
2071,97379.61090102288
2072,142281.04009796906
2073,131649.59808172646
2074,194169.86397044273
2075,153078.31834121014
2076,116570.37935447812
2077,152200.09461674388
2078,121517.30037169771
2079,133721.32612166292
2080,119614.85812782095
2081,127006.95476332617
2082,113727.24389700676
2083,140735.12577416253
2084,111357.6356202953
2085,115353.98688265606
2086,116496.04431043117
2087,129178.76612404047
2088,100743.38108736549
2089,78749.4442232671
2090,121521.51403420157
2091,101073.40486184102
2092,118072.45096157258
2093,113804.07428065944
2094,102253.96241125923
2095,142880.77864571617
2096,83323.80868088968
2097,101219.24609300535
2098,141916.08799083572
2099,62358.51072010274
2100,69972.11420089232
2101,103672.49785507016
2102,131645.9505019177
2103,103963.11282794981
2104,144996.44128395908
2105,121582.72278167005
2106,63094.12615541337
2107,192720.0086372574
2108,115233.88468548699
2109,108353.40401174958
2110,124473.17781955747
2111,135107.2535343759
2112,131753.1532843028
2113,114903.7272573525
2114,124183.9063766509
2115,158677.7379840561
2116,116334.65636798477
2117,144464.0610340824
2118,117226.56274366622
2119,116747.49964964551
2120,114573.82443163673
2121,88083.2609742341
2122,115565.61410253444
2123,82131.28250983724
2124,154515.52798745668
2125,126631.52614513086
2126,143870.12626558158
2127,163119.28311799327
2128,123713.49717122348
2129,93034.52571774568
2130,131654.4789800994
2131,145606.46111529728
2132,116717.72609466704
2133,120649.82870608331
2134,120608.46221496208
2135,97696.25093631071
2136,72349.77309725211
2137,105216.2707928181
2138,128463.81300742792
2139,149688.32822004159
2140,141478.4834627091
2141,163160.41970349115
2142,123685.14554111488
2143,140720.40971700347
2144,130297.30053922634
2145,139979.50483413803
2146,179524.91009079228
2147,134895.0428423132
2148,135261.99029700016
2149,154950.68368812744
2150,229018.2826347896
2151,119701.81501714907
2152,176908.7958181019
2153,161081.20971280072
2154,107208.18231185604
2155,147026.75762931316
2156,268249.37376373523
2157,232514.49220958992
2158,230012.620755121
2159,207931.91282010614
2160,184500.6531436236
2161,235012.81009183163
2162,431542.33908566885
2163,336158.64492690493
2164,248601.7186013682
2165,198790.58890905476
2166,161384.9306075066
2167,220509.75956381793
2168,193739.81136946054
2169,193818.33764574578
2170,216303.12436545308
2171,157220.8381242193
2172,129392.98109832196
2173,164692.4758043848
2174,229808.71890811398
2175,291275.48152305774
2176,315022.8293560608
2177,240326.13645459912
2178,212374.80492255912
2179,140183.12424886558
2180,214848.4701036974
2181,192013.6894103706
2182,228229.84044888624
2183,187479.14567078755
2184,119330.26971415426
2185,129717.969292992
2186,150177.54664466216
2187,150718.45495868765
2188,155768.47164365332
2189,321106.59950565116
2190,75743.95945455456
2191,77440.84191217116
2192,87857.49087564232
2193,114289.25352636781
2194,100851.23599885966
2195,105202.78724828266
2196,99940.87073891315
2197,114129.15572871527
2198,159666.42726117425
2199,170849.4065646195
2200,148133.75370527752
2201,149569.8027320168
2202,207857.50463558018
2203,135065.34703217598
2204,172737.42469629055
2205,120255.98817068788
2206,136594.54806088653
2207,212773.64603908622
2208,276241.1366606466
2209,253362.04285940065
2210,116536.40172783745
2211,116822.0736510854
2212,123128.9736170341
2213,103055.127882035
2214,128808.58661830095
2215,101197.97321172213
2216,146332.87522236616
2217,70509.94452920638
2218,75422.77800023889
2219,71243.22485368665
2220,73277.5024375465
2221,296491.4067631113
2222,273977.976590498
2223,291387.5195599774
2224,208123.53966045778
2225,118842.83321022871
2226,187688.11961024813
2227,192711.95970711595
2228,266599.43431868014
2229,255051.54597205264
2230,146680.1448458259
2231,212276.17497293107
2232,180543.0768066675
2233,177492.53168811783
2234,237492.61663507804
2235,214264.4953678483
2236,265264.43446983607
2237,326860.2717849165
2238,197538.9775283643
2239,112188.78042193095
2240,160571.66495170543
2241,150559.93424376915
2242,128409.40886730609
2243,129431.47572617957
2244,104191.06125139829
2245,102303.73062374914
2246,141494.53582489834
2247,117476.80304826256
2248,124687.18477930635
2249,120651.84450789505
2250,132418.67392843723
2251,105746.41312595349
2252,188599.209153646
2253,151787.08414632914
2254,173443.5898329295
2255,181401.0727700469
2256,174241.35148624398
2257,210667.8047047642
2258,159180.2678119891
2259,172637.1864749284
2260,163818.56729867865
2261,186692.10026987345
2262,211360.67202411522
2263,360808.19207510265
2264,504980.10695767944
2265,176756.10484295388
2266,301719.21783378883
2267,389507.02515317395
2268,410723.42271634383
2269,150371.59045667027
2270,196144.3575334042
2271,214095.4947568874
2272,194081.63292130147
2273,161246.30404227474
2274,177926.8668652483
2275,157937.34146214693
2276,182767.42093081074
2277,181961.75543421615
2278,143419.08775964667
2279,121213.25043107913
2280,122543.94968532647
2281,165322.27926001733
2282,192381.19871548828
2283,111683.67346784688
2284,113538.15811192854
2285,141926.53043811617
2286,124119.71852229633
2287,363911.4260177193
2288,270750.35218354926
2289,370817.500135044
2290,480359.8762744724
2291,330985.9567814851
2292,443085.47398297006
2293,508028.0408614988
2294,408914.10481973557
2295,510690.632236215
2296,289027.5744050754
2297,330867.0351690674
2298,326857.62454331457
2299,367183.293291196
2300,341524.04036673356
2301,295849.27372497786
2302,244371.0783708747
2303,240048.88527229888
2304,247752.84267082994
2305,193733.23012799167
2306,188748.6989080485
2307,196711.55385707226
2308,219905.2102427729
2309,280097.8461534854
2310,207558.17145560848
2311,202635.6017277632
2312,175650.2537834656
2313,170404.65030887534
2314,178088.19331213378
2315,181919.0990823193
2316,202772.59931115172
2317,190374.89648759796
2318,176827.9421544053
2319,182917.9763362144
2320,187934.7722165229
2321,237440.44496844284
2322,175771.1695349254
2323,194160.95604496048
2324,178711.83322935534
2325,214807.15147750953
2326,170855.2007193066
2327,202098.65349186878
2328,217380.52916615293
2329,194532.19941989516
2330,183480.7476832188
2331,344715.55852240184
2332,411712.91746619594
2333,320662.9315580543
2334,248296.79591366486
2335,270980.30429047195
2336,302971.93525125494
2337,205237.57354416163
2338,271906.6309794092
2339,224452.99557731967
2340,419054.02112044865
2341,219872.01463450986
2342,234560.00136716868
2343,228048.12481832196
2344,227089.74754784882
2345,240481.16653328168
2346,211267.81527234687
2347,198527.93967490474
2348,236073.71386394894
2349,177601.5748235736
2350,308215.21245842305
2351,254386.4331678653
2352,255917.93112176293
2353,249030.87653892505
2354,138580.64741187522
2355,142729.77854500647
2356,154701.638624645
2357,188800.56144644774
2358,192095.87573521223
2359,137696.421147926
2360,114311.22533247765
2361,146018.25792082952
2362,285044.13036472467
2363,139658.06662976107
2364,161373.5260925896
2365,218849.79446291833
2366,193793.85975723612
2367,225515.57981407735
2368,219983.23291321297
2369,221986.91278953647
2370,165344.18278768568
2371,161499.07404377518
2372,187876.77092061684
2373,282348.99266907375
2374,317348.01165130123
2375,250233.52080486846
2376,303037.6444281668
2377,367522.6694166861
2378,143864.43893308766
2379,212787.57527441453
2380,149316.911581629
2381,172767.56484141076
2382,201617.7602145961
2383,206360.30768452026
2384,249755.9275920016
2385,161164.0354598825
2386,134353.95949961295
2387,132535.54388504053
2388,105232.43838924215
2389,116924.07779658108
2390,139854.40170201028
2391,142658.01071081273
2392,114635.94399192923
2393,168151.1182212431
2394,139369.6956169581
2395,213427.20909460553
2396,142565.61653705148
2397,227440.96295935512
2398,136761.4441836691
2399,67540.05627160743
2400,68431.83343798245
2401,121069.95886983143
2402,135555.1491654902
2403,146319.7355104531
2404,148203.47155866236
2405,159180.03273805216
2406,143747.34282748154
2407,127111.53880418562
2408,147658.58199539612
2409,121427.88344869838
2410,173610.4058691873
2411,115765.60466386628
2412,152333.0980348324
2413,126798.21960510404
2414,156030.6147494723
2415,134657.7665340638
2416,127095.28147718229
2417,129254.4830125927
2418,131193.44876872186
2419,123731.2396309718
2420,118081.09250587474
2421,141380.00550812844
2422,110736.44944889845
2423,107961.3049432004
2424,165528.29582710253
2425,218476.59081671818
2426,131887.2129227104
2427,128633.1287993312
2428,169459.98490046756
2429,115460.22635648603
2430,136145.5402752186
2431,104684.13857038679
2432,146853.27967883984
2433,143475.84999676017
2434,138235.78105242114
2435,147145.5002826399
2436,105047.75009764817
2437,100586.4014017352
2438,120665.1013088669
2439,104337.784638582
2440,123988.02647873
2441,94045.08303640496
2442,95427.20069866619
2443,126759.99821541428
2444,133489.65654892748
2445,88542.28522704607
2446,135958.13220933446
2447,181443.41680401884
2448,125829.94445239996
2449,112878.95186248628
2450,149688.31930424107
2451,119929.4082011079
2452,196796.3199610677
2453,95517.96073101074
2454,117805.81151470964
2455,121906.30988327769
2456,130831.3604049043
2457,130404.90659809869
2458,125960.91724511814
2459,111126.15817774755
2460,137348.5281885169
2461,127418.0238848697
2462,135146.6152034904
2463,120816.97711849729
2464,175777.6065232562
2465,145422.63551485116
2466,111560.16056178308
2467,132358.95232531163
2468,82571.26107115374
2469,81651.25119017587
2470,195787.36332959734
2471,215571.6083730746
2472,162370.0892313385
2473,114144.607567166
2474,75981.78454195066
2475,224405.13835575897
2476,113792.29915616181
2477,125760.49306517851
2478,153435.6485112581
2479,104758.5203973636
2480,155637.93318376603
2481,119883.32115512372
2482,127357.55889784904
2483,111995.40697726537
2484,119259.45937117022
2485,121812.95961508884
2486,146973.64447819768
2487,169952.08625205478
2488,168122.41734433934
2489,151627.71426983053
2490,139341.42681621586
2491,98089.2977284996
2492,186872.51300692582
2493,146717.58577296906
2494,145202.49515255057
2495,90834.72832618322
2496,238711.93301129394
2497,157113.03385309989
2498,105635.09080759967
2499,86157.61733528593
2500,121164.33821370787
2501,137556.43323533772
2502,151381.60231866784
2503,95658.36864957296
2504,181466.07623793103
2505,216336.25978633596
2506,249080.63248571102
2507,290245.21878472506
2508,251319.27385344866
2509,215714.10895828335
2510,214732.63069916863
2511,173322.09813638002
2512,208277.55027372445
2513,222646.22642404854
2514,248681.97481438165
2515,146640.66721433555
2516,175450.8496694027
2517,148295.47713895753
2518,155056.43953938174
2519,233488.08187441656
2520,219555.53167585938
2521,190729.39872647013
2522,222294.4832013423
2523,122859.19252946258
2524,130206.25946580565
2525,147246.24879227908
2526,135132.88412652945
2527,119423.14317499395
2528,127667.6337326879
2529,128482.87553482053
2530,124172.08991504341
2531,263990.7120890519
2532,228004.7188248232
2533,194018.5248548385
2534,232969.06473313257
2535,310951.2090000139
2536,228449.30959591057
2537,244261.74154104808
2538,184656.5730312621
2539,186423.0170376622
2540,179438.9592736832
2541,179575.86408479617
2542,162134.04356380904
2543,123339.07098177103
2544,115753.65115501675
2545,134635.32912869495
2546,127094.93455716771
2547,137050.43470779716
2548,151869.03602388222
2549,155308.15784737022
2550,1786129.9958222103
2551,140291.46958103523
2552,129043.67336466604
2553,73047.10619256283
2554,88840.80823793841
2555,127291.58415824574
2556,100377.92105555869
2557,105276.25130469355
2558,159738.86901718687
2559,134653.51550138128
2560,147410.55588491444
2561,149404.48823490727
2562,137581.209992663
2563,153400.64521827645
2564,195371.11278576835
2565,133478.99160855255
2566,150616.88255371846
2567,140826.46136543865
2568,199377.0822848322
2569,229301.96597127258
2570,113033.8602676343
2571,191403.4520625794
2572,155652.6776899872
2573,232971.80400328714
2574,282090.74974170304
2575,128113.55371778618
2576,112917.29410837285
2577,132635.68860810227
2578,86186.69903630584
2579,68134.94784214512
2580,87523.07751910656
2581,101701.00459305097
2582,105218.56901370506
2583,284065.8029768098
2584,178576.02328989483
2585,185016.94807799262
2586,230290.318479662
2587,201197.84454066795
2588,141704.50249207928
2589,149628.45390056624
2590,205217.25329849985
2591,237326.337616023
2592,212326.86255351864
2593,241473.06126809708
2594,180632.47510823503
2595,197073.83877912344
2596,300844.1520625667
2597,182142.58387996687
2598,286146.4592752108
2599,338374.31292887684
2600,148975.84114723053
2601,145309.19552159222
2602,86005.63628181524
2603,91343.8194829525
2604,89812.43728761305
2605,85776.13686508308
2606,142619.0083919486
2607,213786.84107048356
2608,194428.00091774378
2609,175028.98878084903
2610,108781.98823881625
2611,121437.91609054977
2612,161495.58319416447
2613,133972.81621082264
2614,122558.48001971692
2615,151066.65967619675
2616,146168.77788663626
2617,188348.92795026366
2618,217311.20963869584
2619,207737.39551537234
2620,186801.02163502935
2621,177205.19853888842
2622,180963.89283879468
2623,248738.73205339647
2624,312325.255800127
2625,306434.6592488361
2626,173678.71124237837
2627,159302.57212361298
2628,478965.4474979607
2629,546783.5547953851
2630,364295.16689656844
2631,504062.20559472695
2632,413585.394147633
2633,304979.3231202607
2634,424935.62145694083
2635,159570.78371267786
2636,174763.81371197628
2637,180337.09574723608
2638,264776.83951694536
2639,183844.9755213239
2640,151655.61454333272
2641,103696.83474198874
2642,197241.14347816765
2643,108628.81179213634
2644,118593.99664327028
2645,114395.8036633787
2646,98562.21363291261
2647,105296.49072231035
2648,141863.11351325084
2649,150609.69044762844
2650,138848.453765427
2651,134740.022268037
2652,426748.9105840663
2653,248720.93990425774
2654,251719.15539618614
2655,399941.70897999813
2656,315061.8991807078
2657,350343.4584482721
2658,301048.6695388034
2659,302930.97305056587
2660,355759.12274719053
2661,357207.3342170331
2662,360556.58254232386
2663,284696.0953535371
2664,267556.4853940996
2665,323928.0353515621
2666,280377.08518517145
2667,173628.95270040035
2668,180185.0250042757
2669,182574.61717789966
2670,281130.6889654246
2671,186285.16309356113
2672,190992.0519819426
2673,197262.58832165672
2674,189459.27285756785
2675,172836.9085462471
2676,191191.2063488696
2677,200402.5561475993
2678,256346.84189530896
2679,262766.5318728703
2680,275890.473792113
2681,412243.3397451657
2682,320347.55980491155
2683,548439.098979666
2684,309686.5647679466
2685,323404.13318621827
2686,253276.34212296523
2687,322305.5294004385
2688,217579.2731777069
2689,206649.68884964188
2690,461759.51160572935
2691,190526.7403144573
2692,140068.49574021038
2693,198869.66237773886
2694,141885.83384227124
2695,192496.30172723817
2696,184310.8708687215
2697,186531.5908502246
2698,195076.07366949768
2699,177791.15664533695
2700,157509.34907124928
2701,152288.98657677567
2702,115081.3555960022
2703,126043.49882667702
2704,135834.1494072511
2705,111388.37024880864
2706,114191.81319196045
2707,125351.01304957805
2708,130474.8924989153
2709,103730.18052314327
2710,125224.2913802264
2711,280474.0393246486
2712,394313.0909586897
2713,174433.90851014535
2714,155482.38724429248
2715,166859.27664684498
2716,153577.18411956148
2717,194203.23940868973
2718,219412.52563003087
2719,154809.36995266075
2720,176958.79829482836
2721,129380.54076131615
2722,161307.2074012564
2723,144196.36426301757
2724,127388.84774004405
2725,127476.09879509395
2726,151352.81030674267
2727,167937.62863590976
2728,174879.37525648117
2729,148518.59469181963
2730,151811.0857171626
2731,135219.76846489002
2732,133784.66591855942
2733,159079.5613427771
2734,147149.4371898464
2735,133701.6592524292
